id_nesreca,klas_nesreca,upravna_enota,cas_nesreca,naselje_ali_izven,kategorija_cesta,oznaka_cesta_ali_naselje,tekst_cesta_ali_naselje,oznaka_odsek_ali_ulica,tekst_odsek_ali_ulica,stacionazna_ali_hisna_st,opis_prizorisce,vzrok_nesreca,tip_nesreca,vreme_nesreca,stanje_promet,stanje_vozisce,stanje_povrsina_vozisce,x,y,x_wgs84,y_wgs84
038634,B,5536,"1995-01-19 07:25:00",D,V,36128,"VANČA VAS",00000,"NI ULIC",NULL,C,HI,BT,S,N,PN,A,584220,170258,16.0958641319691,46.6710371316027
038635,B,5524,"1995-01-12 08:00:00",D,M,00010,"ŠENTILJ - DEKANI",00370,LJ(OBVOZNICA-VILHAR),0158,R,HI,NT,J,G,SU,A,462262,102063,14.5074462314833,46.0616736785367
038636,B,5550,"1995-01-10 22:20:00",N,R,0343A,SL.KONJICE-LOŽNICA,01272,SL.KONJICE-OPLOTNICA,NULL,C,HI,BT,J,R,SU,A,533524,136321,15.4309073878833,46.3701504711904
038637,B,5565,"1995-01-18 17:00:00",D,V,65049,"ŠENTILJ V SLOVENSKIH GORI",00000,"NI ULIC",NULL,C,PV,TV,O,N,SU,A,549545,171960,15.6429010424759,46.6897911050035
038638,B,5521,"1995-01-14 11:40:00",D,V,21077,ŽICE,00000,"NI ULIC",NULL,C,HI,PR,J,R,SU,A,563863,164565,15.8290590022543,46.622063857998
038639,B,5548,"1995-01-02 14:30:00",D,M,010-6,"SENOŽEČE-SEŽANA-MEJA I",00350,SEŽANA-FERNETIČI,0030,C,PD,BT,J,N,SU,A,412580,63345,13.872471261283,45.708795779561
038640,L,5518,"1995-01-13 21:30:00",D,N,18035,KRANJ,00020,"GORENJESAVSKA CESTA",NULL,C,SV,ÈT,J,N,SU,A,NULL,NULL,NULL,NULL
038641,B,5542,"1995-01-15 00:05:00",D,N,42135,PTUJ,00114,"VOLKMERJEVA CESTA",NULL,R,SV,TO,J,R,SU,A,567353,142821,15.8714912495825,46.4261219388375
038642,B,5537,"1995-01-09 16:00:00",D,N,37057,KROMBERK,00005,"INDUSTRIJSKA CESTA",NULL,P,PV,BT,J,N,SU,A,397225,90930,13.669410093892,45.9548184608293
038643,B,5521,"1995-01-14 03:20:00",D,V,04101,"SVETA TROJICA",00000,"NI ULIC",NULL,C,HI,PR,J,R,SU,A,460349,74380,14.4850326873442,45.8124918150576
038644,B,5542,"1995-01-12 14:20:00",D,M,00003,"MEJA A-VIČ-ORMOŽ-MEJA RH",00249,PTUJ-SPUHLJA,0001,C,VR,NT,O,G,SU,A,567604,142001,15.8746385933497,46.418720400798
038645,B,5548,"1995-01-04 17:15:00",D,V,48076,LIPICA-SEŽANA,00000,"NI ULIC",NULL,R,HI,TO,J,R,SU,A,413136,58765,13.8804331845944,45.6676627373101
038646,B,5542,"1995-01-10 13:00:00",D,M,00003,"MEJA A-VIČ-ORMOŽ-MEJA RH",00249,PTUJ-SPUHLJA,0001,C,VR,TV,O,G,SU,A,567584,142005,15.8743790185867,46.4187583736993
038647,B,5562,"1995-01-12 08:58:00",D,V,62004,"BREG PRI POLZELI",00000,"NI ULIC",NULL,C,PV,BT,J,R,SU,A,506865,125344,15.0842568093188,46.2721704370017
038648,B,5542,"1995-01-08 22:15:00",D,N,42135,PTUJ,00119,"ZAGREBŠKA CESTA",NULL,C,HI,OP,J,N,SU,A,566806,141550,15.8641944870464,46.4147421703794
038649,B,5537,"1995-01-05 18:20:00",D,N,37075,"NOVA GORICA",00078,"ULICA GRADNIKOVE BRIGADE",NULL,R,PD,BT,O,N,SU,A,395547,91897,13.6475581692638,45.9632627028438
038650,B,5542,"1995-01-11 18:30:00",N,R,00346,"ROGATEC-TRATE-MEJA A",01284,ROGATEC-MAJŠPERK,NULL,C,SV,OP,J,N,SU,A,557078,133013,15.7366298055578,46.3388274791075
038651,L,5512,"1995-01-15 04:30:00",N,R,00380,IL.BISTRICA-NOVOKRAČINE,01378,IL.BISTRICA-NOVOKRAČINE,NULL,C,HI,TO,J,N,SU,A,448928,41454,14.3415679901922,45.5154828976816
038652,B,5551,"1995-01-15 11:00:00",D,R,00345,"TEPANJE-BISRICA OB SOTLI",01278,TEPANJE-ŽIČE,0018,C,PD,BT,J,N,SU,A,537102,132397,15.477103527951,46.3346626872077
038653,B,5544,"1995-01-14 14:55:00",D,N,44034,LESCE,00011,"ALPSKA CESTA",NULL,C,HI,PR,J,R,SU,A,436169,134860,14.1657701301384,46.3547746487987
038654,B,5548,"1995-01-08 12:15:00",N,M,00010,"ŠENTILJ - DEKANI",00310,MATAVUN-KOZINA,NULL,C,HI,PR,V,N,SU,A,419068,54348,13.9572885593392,45.6286452207312
038655,B,5548,"1995-01-09 16:40:00",N,R,00301,"PREDEL - RIBNICA",01018,MATAVUN-RIBNICA,NULL,C,SV,PR,J,R,SU,A,421313,58222,13.9854470905022,45.6637576921842
038658,B,5551,"1995-01-15 20:20:00",N,L,97122,ZREČE-DOBRAVA-KONJICE,00000,"NI ODSEKOV",NULL,C,SV,OP,J,R,SU,A,531175,134874,15.4002819847155,46.3572430921728
038659,B,5564,"1995-01-06 12:00:00",D,N,64033,MARIBOR,00646,"VRAZOVA ULICA",NULL,C,PV,BT,O,R,SL,A,552034,156423,15.6737039642189,46.5498331670106
038660,B,5509,"1995-01-14 14:45:00",N,R,00331,"ŠKOFLJICA-NOVO MESTO",01443,"ŠMARJE-SAP - CIKAVA",NULL,C,HI,TO,J,N,SU,A,471680,91687,14.6297935317249,45.9687767408832
038661,P,5548,"1995-01-12 06:30:00",N,R,0301H,"DIVAČA-LIPICA-MEJA I",01026,DIVAČA-LOKEV-LIPICA,NULL,C,HI,NT,J,G,SU,A,419772,59907,13.9653952932518,45.6787396967589
038662,B,5501,"1995-01-14 11:45:00",D,V,01009,DOBRAVLJE-AJDOVŠČINA,00000,"NI ULIC",NULL,C,SV,BT,J,R,SU,M,411162,82266,13.8507692519476,45.8788297926075
038663,L,5551,"1995-01-17 05:50:00",N,M,00010,"ŠENTILJ - DEKANI",00280,SL.KONJICE-STRANICE,NULL,C,SV,PR,J,N,SU,A,531977,133446,15.4106070233261,46.3443587157199
038664,B,5545,"1995-01-12 11:20:00",N,R,00341,"HOLMEC-OTIŠKI VRH",01255,POLJANA-RAVNE,NULL,C,VR,NT,J,N,SP,A,494110,155833,14.9183613675532,46.5464798471293
038665,B,5524,"1995-01-06 15:25:00",D,N,25001,LJUBLJANA,25125,"POVŠETOVA ULICA",NULL,R,PD,BT,O,N,SU,A,NULL,NULL,NULL,NULL
038666,B,5522,"1995-01-13 09:00:00",D,V,22014,GENTEROVCI,00000,"NI ULIC",NULL,C,PD,BT,J,N,SU,A,NULL,NULL,NULL,NULL
038667,B,5564,"1995-01-04 21:30:00",D,N,64033,MARIBOR,00257,"LIVADNA ULICA",NULL,C,PD,BT,J,R,PN,A,549035,155292,15.6344799958512,46.539882132809
038668,B,5548,"1995-01-13 11:20:00",N,R,00301,"PREDEL - RIBNICA",01018,MATAVUN-RIBNICA,NULL,C,HI,TO,J,R,SU,A,421332,58127,13.98570631551,45.6629051706087
038669,L,5562,"1995-01-15 15:40:00",D,V,62062,POLZELA,00000,"NI ULIC",NULL,C,PR,BT,J,N,SU,A,505479,126697,15.0662891206374,46.2843553971547
038670,B,5548,"1995-01-14 00:10:00",N,R,00306,ŠEMPETER-MANČE,01049,KOMEN-ŠTANJEL,NULL,C,HI,BT,J,R,SU,A,409889,75724,13.8356020872557,45.8198121597707
038671,B,5564,"1995-01-04 20:50:00",N,M,00010,"ŠENTILJ - DEKANI",00270,PESNICA-MB(SLAVIJA),NULL,C,PR,BT,J,N,SU,A,550881,159676,15.6590237939196,46.5791850142507
038672,B,5548,"1995-01-18 19:50:00",N,M,010-6,"SENOŽEČE-SEŽANA-MEJA I",00350,SEŽANA-FERNETIČI,NULL,C,PR,BT,J,R,SU,A,411084,62898,13.8533436956531,45.7045832410015
038673,B,5513,"1995-01-09 14:30:00",D,L,93302,BELVEDERE-JAGODJE-IZOLA,93302,BELVEDERE-JAGODJE-IZOLA,0002,C,PD,ÈT,J,N,SU,A,394208,43768,13.640837060276,45.530116154878
038674,B,5559,"1995-01-16 16:05:00",D,M,010-8,"DRAVOGRAD-DOBOVEC-MEJA RH",01260,ZG.DOLIČ-VELENJE,0009,C,PD,BT,J,G,SU,A,510187,135247,15.1275642158946,46.3612284096855
038675,B,5559,"1995-01-16 11:55:00",D,M,010-8,"DRAVOGRAD-DOBOVEC-MEJA RH",01260,ZG.DOLIČ-VELENJE,0015,R,VR,TV,O,G,SU,A,510274,135293,15.1286957815831,46.3616410042494
038677,L,5564,"1995-01-09 20:45:00",D,N,64033,MARIBOR,00380,"POHORSKA ULICA",NULL,C,SV,ÈT,J,N,SU,A,546506,154703,15.6014504394957,46.5347614815209
038678,B,5559,"1995-01-18 16:20:00",D,M,010-8,"DRAVOGRAD-DOBOVEC-MEJA RH",01260,ZG.DOLIČ-VELENJE,0016,C,HI,NT,J,G,SU,A,509574,134996,15.1195931476469,46.3589787738445
038679,S,5544,"1995-01-17 03:40:00",N,M,00001,"KORENSKO SEDLO - BREGANA",00208,LESCE-PODTABOR,NULL,C,SV,TO,J,R,PN,A,441821,130930,14.2396947134059,46.3199315541098
038680,B,5559,"1995-01-18 06:35:00",D,N,59040,VELENJE,00102,"CESTA TALCEV",NULL,C,HI,NT,O,N,SP,A,508600,135272,15.106941049185,46.3614744809979
038681,B,5559,"1995-01-18 20:30:00",D,N,59040,VELENJE,00102,"CESTA TALCEV",NULL,R,HI,BT,O,N,SP,A,508600,135272,15.106941049185,46.3614744809979
038682,B,5519,"1995-01-18 15:00:00",N,M,00001,"KORENSKO SEDLO - BREGANA",00418,DRNOVO,NULL,C,VR,NT,O,N,SU,A,536786,85551,15.46940566732,45.9132025584659
038683,B,5522,"1995-01-19 12:25:00",N,M,012-1,"M.SREDIŠČE - DOLGA VAS",00325,"DOLGA VAS-DRŽ.MEJA",NULL,C,HI,ÈT,S,G,SN,A,612347,162470,16.4614752246905,46.5968840925202
038685,B,5565,"1995-01-18 15:30:00",N,M,010-1,"POČEHOVA - LENDAVA",00314,POČEHOVA-LENART,NULL,C,PR,BT,O,N,SU,A,555856,160215,15.7239939019718,46.5836414975419
038686,H,5524,"1995-01-16 23:15:00",D,N,25001,LJUBLJANA,25135,PRIVOZ,NULL,R,PD,BT,J,R,SU,A,NULL,NULL,NULL,NULL
038687,B,5550,"1995-01-07 12:00:00",N,L,97043,"LAPORJE - KOČNO",00000,"NI ODSEKOV",NULL,C,HI,TO,N,R,SU,A,546847,133411,15.6037761049157,46.3431870062486
038688,B,5550,"1995-01-15 00:02:00",N,R,00337,SL.KONJICE-CVETLIN,01233,POLJČANE-MAJŠPERK,NULL,C,SV,BT,J,R,SU,A,553430,132745,15.6892153282453,46.3367118897745
038689,H,5524,"1995-01-15 01:50:00",D,N,25001,LJUBLJANA,24003,BEŽIGRAD,NULL,C,HI,PR,J,N,SU,A,462238,102285,14.5071182710469,46.0636697081282
038690,B,5524,"1995-01-11 22:15:00",N,R,00324,"GORENJA VAS-ŠKOFLJICA",01146,VRHNIKA-PODPEČ,NULL,C,OS,ÈT,O,R,SU,A,455283,92054,14.4181928232895,45.9711975149703
038691,B,5550,"1995-01-17 09:35:00",N,L,97099,"OSTALE LOKALNE",00000,"NI ODSEKOV",NULL,C,HI,TV,J,R,SP,M,NULL,NULL,NULL,NULL
038692,H,5524,"1995-01-10 19:30:00",D,N,25001,LJUBLJANA,24174,"TREBINJSKA ULICA",NULL,Z,PD,ÈT,J,N,SU,A,463143,103966,14.5186838614301,46.0788437590975
038693,B,5550,"1995-01-19 06:45:00",D,N,50124,"ZGORNJE POLJČANE",00009,"ROGAŠKA CESTA",NULL,C,HI,NT,D,R,SP,O,NULL,NULL,NULL,NULL
038694,B,5524,"1995-01-14 18:25:00",D,N,25001,LJUBLJANA,28366,"CESTA NA KLJUČ",NULL,R,OS,ÈT,J,R,SU,A,NULL,NULL,NULL,NULL
038695,B,5550,"1995-01-19 07:20:00",D,N,50124,"ZGORNJE POLJČANE",00009,"ROGAŠKA CESTA",NULL,C,CE,TO,O,R,PN,O,NULL,NULL,NULL,NULL
038696,B,5524,"1995-01-14 19:15:00",D,M,00010,"ŠENTILJ - DEKANI",00370,LJ(OBVOZNICA-VILHAR),0071,C,PV,TO,J,N,SU,A,462499,102964,14.5104376664824,46.0697932673458
038697,S,5524,"1995-01-14 19:30:00",D,N,25001,LJUBLJANA,28131,"OB DOLENJSKI ŽELEZNICI",NULL,Ž,PD,BT,J,N,SU,A,464042,98458,14.530726499405,46.0293355785131
038698,B,5524,"1995-01-15 11:55:00",D,N,25001,LJUBLJANA,25155,"STRELIŠKA ULICA",NULL,P,PV,TV,J,R,SU,A,462606,100628,14.5120059750674,46.0487818190787
038699,B,5524,"1995-01-15 15:20:00",D,N,25001,LJUBLJANA,25171,"TRDINOVA ULICA",NULL,C,PV,BT,J,R,SU,A,462233,101406,14.5071240209461,46.055760932709
038700,B,5524,"1995-01-15 17:50:00",D,M,00001,"KORENSKO SEDLO - BREGANA",00213,ŠENTVID-LJ(OBVOZNICA),0206,C,VR,ÈT,J,N,SU,A,460244,104023,14.4811996170287,46.079192620767
038701,P,5524,"1995-01-15 20:15:00",D,R,00371,LJUBLJANA-MEKINJE,01356,LJ(ŠMARTIN.)-ŠENTJAKOB,0180,C,SV,ÈT,O,N,SU,A,466540,103465,14.5626376537821,46.0745126666448
038702,B,5524,"1995-01-15 21:50:00",D,R,00330,LJUBLJANA-JURKLOŠTER,01188,"LJ(ZA GRADOM)-ZADVOR",0001,R,PD,ÈT,J,N,SU,A,463258,100649,14.5204291198993,46.0490064202481
038703,B,5524,"1995-01-15 23:20:00",D,N,25001,LJUBLJANA,24152,"VODOVODNA CESTA",NULL,C,SV,BT,O,R,SU,A,461989,103520,14.5038004148991,46.0747672434206
038704,B,5517,"1995-01-18 07:10:00",D,N,17042,KOPER,00102,"ULICA GENERALA LEVIČNIKA",NULL,C,HI,TV,O,N,SP,A,400960,43883,13.7272348047736,45.532146444435
038705,B,5524,"1995-01-15 19:00:00",D,N,25001,LJUBLJANA,24069,"LINHARTOVA CESTA",NULL,C,HI,TV,J,R,SP,A,462573,102213,14.5114538264808,46.063040502786
038706,L,5524,"1995-01-16 03:00:00",D,M,00001,"KORENSKO SEDLO - BREGANA",00371,LJ(OBVOZNICA-DEL.DOM),0025,P,PV,TO,O,R,SU,A,460483,103589,14.4843258962994,46.075301865748
038707,B,5524,"1995-01-16 14:30:00",D,N,25001,LJUBLJANA,24134,"TOPNIŠKA ULICA",NULL,R,PV,TV,O,G,SU,A,462850,102638,14.5150004997994,46.066879540331
038708,B,5524,"1995-01-16 15:45:00",D,N,25001,LJUBLJANA,25205,"ZALOŠKA CESTA",NULL,C,VR,NT,O,G,SU,A,463511,101129,14.5236611349011,46.0533387406857
038709,L,5529,"1995-01-15 04:30:00",D,V,29031,KRAPJE,00000,"NI ULIC",NULL,C,HI,ÈT,J,R,SU,A,592144,158313,16.1970342890546,46.5625575781746
038710,B,5529,"1995-01-15 15:20:00",D,R,00353,RADENCI-ORMOŽ,01309,KRIŽEVCI-LJUTOMER,0001,C,HI,PR,J,N,SU,A,590908,154982,16.1802664712454,46.5327634397982
038712,P,5510,"1995-01-19 13:15:00",N,R,00336,ŽELODNIK-ŠENTJUR,01222,HRASTNIK-ŠMARJETA,NULL,C,HI,PR,S,N,SN,A,509715,110644,15.1209428934156,46.1398778644058
038713,H,5506,"1995-01-13 17:25:00",N,M,00010,"ŠENTILJ - DEKANI",00293,ŽELODNIK-DOMŽALE,NULL,C,HI,PP,J,G,SU,A,470118,111585,14.6083754461442,46.1477375159679
038714,B,5504,"1995-01-17 09:15:00",D,R,00320,PLANINA-ŽLEBIČ,01116,UNEC-RAKEK,0029,C,PD,BT,J,N,SU,A,446683,74694,14.3091665825206,45.8143891735581
038715,B,5502,"1995-01-19 18:55:00",N,M,00001,"KORENSKO SEDLO - BREGANA",00228,ČATEŽ-MOKRICE,NULL,C,HI,PR,O,N,MO,A,551932,80942,15.6641378922943,45.8707660017617
038716,B,5524,"1995-01-13 20:00:00",N,A,000A1,"PREDOR KARAVANKE-BREGANA",00015,BRDO-KOZARJE,NULL,C,HI,NT,J,N,SU,A,457841,99547,14.4505322410895,46.0387764905254
038717,B,5510,"1995-01-19 14:10:00",D,N,10007,HRASTNIK-HRASTNIK,00010,"NASELJE ALEŠA KAPLE",NULL,C,HI,PR,S,R,SN,A,506936,111271,15.0849824881163,46.1455515960709
038718,B,5503,"1995-01-17 21:30:00",D,N,03011,CELJE,00095,"MARIBORSKA CESTA",NULL,C,PV,BT,O,N,MO,A,520938,120916,15.2666496738285,46.2320510069417
038719,B,5514,"1995-01-19 20:40:00",N,M,00001,"KORENSKO SEDLO - BREGANA",00368,HRUŠICA-JAVORNIK,NULL,R,PD,BT,O,N,MO,A,428776,143397,14.0684128653754,46.4308304210395
038720,L,5560,"1995-01-15 23:45:00",N,A,00A10,"ŠENTILJ - DEKANI",00652,BREZOVICA-VRHNIKA,NULL,C,HI,NT,J,N,SU,A,451608,95991,14.3703724515895,46.0063676677041
038722,B,5510,"1995-01-19 12:35:00",N,R,00336,ŽELODNIK-ŠENTJUR,01222,HRASTNIK-ŠMARJETA,NULL,C,HI,BT,S,R,SN,A,512243,110706,15.1536647305454,46.1403963973352
038723,B,5514,"1995-01-17 12:05:00",D,N,14012,"KRANJSKA GORA",00002,"BOROVŠKA CESTA",NULL,C,PR,OS,J,N,SU,A,406705,149850,13.779989150793,46.4861744088018
038724,B,5541,"1995-01-05 13:15:00",D,N,41038,POSTOJNA,00043,"VOJKOVA ULICA",NULL,R,PV,OS,S,N,SP,A,439505,70232,14.2173733976666,45.7736485350333
038725,B,5524,"1995-01-19 14:20:00",D,N,25001,LJUBLJANA,24133,"TOMAČEVSKA CESTA",NULL,C,HI,ÈT,D,N,SP,A,463922,103099,14.5288215343732,46.0710851909506
038726,B,5503,"1995-01-15 01:45:00",D,N,03011,CELJE,00226,"CESTA NA OSTROŽNO",NULL,C,HI,TO,N,R,SU,A,NULL,NULL,NULL,NULL
038727,B,5509,"1995-01-19 15:35:00",N,A,000A1,"PREDOR KARAVANKE-BREGANA",00022,"GROSUPLJE-VIŠNJA GORA",NULL,C,HI,TO,S,N,SN,A,477629,91368,14.7065691795479,45.966129411616
038728,B,5540,"1995-01-19 16:40:00",D,R,00382,VALETA-PIRAN,01381,VALETA-PIRAN,0009,C,PV,BT,D,N,MO,A,389260,42321,13.5778369832229,45.5163283879461
038729,B,5536,"1995-01-03 12:30:00",N,R,00350,"M.SOBOTA-GEDEROVCI-MEJA A",01298,"MURSKA SOBOTA-GEDEROVCI",NULL,C,SV,BT,J,N,SU,A,582919,170707,16.0789442277491,46.6752374237966
038730,B,5541,"1995-01-06 12:25:00",D,N,41038,POSTOJNA,00035,"TRŽAŠKA CESTA",NULL,C,PD,BT,J,N,SL,A,438697,70228,14.2069854663138,45.773540912956
038731,B,5550,"1995-01-19 11:00:00",N,M,00010,"ŠENTILJ - DEKANI",00274,HOČE-SL.BISTRICA,NULL,C,VR,BT,S,R,SN,A,546601,141621,15.6013909034855,46.4170649659433
038732,B,5562,"1995-01-19 16:00:00",N,M,00010,"ŠENTILJ - DEKANI",00367,ŽALEC-ŠEMPETER,NULL,C,HI,BT,S,G,SN,A,513804,123286,15.1742265027443,46.2535525693133
038733,B,5536,"1995-01-06 20:35:00",D,V,36081,"MURSKI ČRNCI",00000,"NI ULIC",NULL,C,HI,PR,J,N,PN,A,585622,166693,16.1135255527738,46.6387935726206
038734,B,5536,"1995-01-17 18:15:00",D,N,36080,"MURSKA SOBOTA",00019,"KOCLJEVA ULICA",NULL,C,PV,BT,J,N,SU,A,589416,169092,16.1635341726886,46.6598788614619
038735,B,5550,"1995-01-19 12:15:00",D,N,50086,"SLOVENSKA BISTRICA",00103,"MROŽEVA ULICA",NULL,C,VR,NT,S,N,SN,A,NULL,NULL,NULL,NULL
038736,B,5554,"1995-01-12 10:00:00",D,N,54120,"ROGAŠKA SLATINA",00028,"CELJSKA CESTA",NULL,C,HI,NT,J,N,SP,A,549550,121620,15.6376566439064,46.2369177391743
038737,B,5540,"1995-01-19 11:45:00",D,L,96010,PORTOROŽ-LUCIJA,96010,"NI ODSEKOV",0075,C,HI,TO,D,N,MO,A,390763,41441,13.5972654853691,45.5086500783413
038738,B,5541,"1995-01-06 12:35:00",D,M,00010,"ŠENTILJ - DEKANI",00304,PLANINA-RAVBARKOMANDA,0152,C,TO,OS,O,R,MO,A,441731,75890,14.2453062626676,45.8247466807623
038739,L,5524,"1995-01-19 17:55:00",D,R,0371A,"LJ. TOMAČEVSKA-KAJUHOVA",01435,"KAJUHOVA CESTA",0040,R,PD,ÈT,O,N,SP,A,464465,102402,14.5358932791406,46.0648428788501
038740,B,5536,"1995-01-17 18:00:00",D,R,00350,"M.SOBOTA-GEDEROVCI-MEJA A",01298,"MURSKA SOBOTA-GEDEROVCI",0011,C,HI,TO,J,N,SU,A,589244,169200,16.1613079578468,46.6608731184432
038741,B,5503,"1995-01-06 12:00:00",D,N,03011,CELJE,00053,"IPAVČEVA ULICA",NULL,C,PV,OP,S,G,MO,A,520487,120930,15.2608031874403,46.2321904544374
038742,B,5536,"1995-01-05 14:25:00",D,N,36021,DOKLEŽOVJE,00001,"GLAVNA ULICA",NULL,C,HI,TO,O,N,SN,A,590887,162498,16.1814598264852,46.6003709677184
038743,B,5541,"1995-01-07 23:30:00",D,M,010-4,"POSTOJNA-PIVKA-MEJA RH",00338,POSTOJNA-PIVKA,0013,C,PR,BT,J,R,SU,A,437912,69384,14.1970017586981,45.7658768961698
038744,B,5536,"1995-01-19 08:50:00",D,V,36031,GANČANI,00000,"NI ULIC",NULL,R,HI,BT,S,R,SN,A,596051,165874,16.2495452872054,46.6300204335934
038745,P,5519,"1995-01-18 05:15:00",D,V,19132,ROŽNO,00000,"NI ULIC",NULL,R,HI,PR,J,R,SU,A,534791,94062,15.4443015956758,45.9898820488733
038746,B,5536,"1995-01-19 10:30:00",N,R,00351,"MEJA M-DOBROVNIK-SENARSKA",01302,BRATONCI-KRIŽEVCI,NULL,C,HI,TV,S,N,SN,A,593178,164869,16.2118319516935,46.6213844753205
038747,L,5502,"1995-01-14 20:15:00",D,R,00362,"PODSREDA-DOBOVA-MEJA RH",01335,BREŽICE-DOBOVA,0046,C,PD,BT,J,N,SU,A,549031,84114,15.6270946688188,45.8995162499553
038748,B,5550,"1995-01-19 09:10:00",D,M,00010,"ŠENTILJ - DEKANI",00275,SL.BISTRICA,0091,C,PD,TO,S,N,SN,A,543807,137897,15.5647008702116,46.3837473142632
038749,B,5521,"1995-01-19 09:10:00",N,M,010-1,"POČEHOVA - LENDAVA",00314,POČEHOVA-LENART,NULL,C,HI,PR,S,N,SN,A,563613,159244,15.8250680236617,46.574221346004
038750,H,5503,"1995-01-13 17:30:00",D,M,00010,"ŠENTILJ - DEKANI",00282,"VIŠNJA VAS-CELJE",0142,C,SV,ÈT,J,G,SU,A,521888,122500,15.2790383658421,46.2462730162757
038751,B,5543,"1995-01-18 16:00:00",N,L,92762,GORTINA-PERNICE,00000,"GORTINA-MP PERNICE",NULL,C,SV,ÈT,O,N,PN,M,NULL,NULL,NULL,NULL
038752,B,5549,"1995-01-19 10:30:00",N,M,010-8,"DRAVOGRAD-DOBOVEC-MEJA RH",01259,SL.GRADEC-ZG.DOLIČ,NULL,C,HI,PR,S,N,SN,A,512316,145268,15.1554872086505,46.4513521836015
038753,B,5546,"1995-01-19 15:50:00",N,M,00006,"ŠKOFLJICA - BROD NA KOLPI",00263,ŽLEBIČ-KOČEVJE,NULL,C,HI,PR,S,N,SP,A,482075,61414,14.7650706004132,45.6967430928163
038754,B,5524,"1995-01-16 19:00:00",D,M,00001,"KORENSKO SEDLO - BREGANA",00214,"LJ(TRG MDB-KARL.MOST)",0006,R,PD,BT,O,N,SU,A,462684,100020,14.5130619138901,46.0433158313934
038755,P,5549,"1995-01-14 03:30:00",N,L,97753,SG-PODGORJE-ŠMIKLAVŽ,00000,"NI ODSEKOV",NULL,C,HI,TO,J,N,SU,A,NULL,NULL,NULL,NULL
038756,B,5524,"1995-01-16 21:20:00",D,M,00010,"ŠENTILJ - DEKANI",00295,TRZIN-ČRNUČE,0020,C,PV,OP,J,N,SU,A,465196,107023,14.5449999329457,46.1064567330458
038757,B,5524,"1995-01-17 00:20:00",D,N,25001,LJUBLJANA,25131,"PREŠERNOVA CESTA",NULL,R,PD,ÈT,O,R,SU,A,461586,100932,14.4988013976817,46.0514599214217
038758,B,5524,"1995-01-16 20:40:00",D,N,25001,LJUBLJANA,24131,"TOLSTOJEVA ULICA",NULL,R,HI,ÈT,O,N,SU,A,462487,103780,14.5102176079265,46.0771342647284
038759,B,5530,"1995-01-19 07:50:00",D,V,30012,KALCE-LOGATEC,00000,"NI ULIC",NULL,C,HI,PR,D,N,SP,A,NULL,NULL,NULL,NULL
038760,B,5517,"1995-01-16 20:50:00",D,N,17042,KOPER,00131,"CESTA NA MARKOVEC",NULL,R,PV,OP,J,N,SU,A,401032,44230,13.728086019469,45.5352783561403
038761,B,5518,"1995-01-19 09:30:00",D,V,18093,"ŠUTNA DEL",00000,"NI ULIC",NULL,C,HI,BT,D,N,PN,A,448641,117346,14.3297407610627,46.1982769504512
038762,B,5524,"1995-01-17 07:40:00",D,N,25001,LJUBLJANA,25009,"BOHORIČEVA ULICA",NULL,R,PD,BT,M,G,SP,O,463168,101352,14.5192113035256,46.0553265524824
038763,B,5530,"1995-01-18 23:30:00",D,V,30012,KALCE-LOGATEC,00000,"NI ULIC",NULL,C,HI,PR,D,N,SP,A,NULL,NULL,NULL,NULL
038764,B,5517,"1995-01-14 02:35:00",N,M,00002,"ŠKOFIJE - SEČOVLJE",00238,ŠKOCJAN-RUDA(IZOLA),NULL,C,SV,TO,J,R,SU,A,398549,45668,13.6960033360744,45.5478561907948
038765,L,5548,"1995-01-13 20:20:00",N,L,93214,KOSEZE-HUJE-ŠKOFLJE,00000,"NI ODSEKOV",NULL,C,HI,TO,O,R,SU,A,436586,46295,14.1829832342925,45.5580195869691
038766,B,5524,"1995-01-17 09:05:00",D,N,25001,LJUBLJANA,25162,"ŠMARTINSKA CESTA",NULL,R,PD,ÈT,O,R,SN,A,NULL,NULL,NULL,NULL
038768,B,5537,"1995-01-19 11:10:00",N,M,010-5,"RAZDRTO - NOVA GORICA",00347,"SELO-NOVA GORICA",NULL,C,HI,PR,D,N,SP,A,397470,89213,13.6729384259377,45.9394103749528
038769,B,5537,"1995-01-19 13:00:00",N,L,95722,"MMP VRTOJBA-VRTOJBA",00000,"NI ODSEKOV",NULL,R,VR,NT,D,R,MO,A,NULL,NULL,NULL,NULL
038770,B,5549,"1995-01-19 12:15:00",N,M,010-8,"DRAVOGRAD-DOBOVEC-MEJA RH",01259,SL.GRADEC-ZG.DOLIČ,NULL,C,HI,ÈT,S,N,SN,A,509779,148186,15.1225225945793,46.4776450477418
038771,B,5537,"1995-01-19 00:25:00",N,M,010-5,"RAZDRTO - NOVA GORICA",00347,"SELO-NOVA GORICA",NULL,C,HI,ÈT,D,N,MO,A,397470,89213,13.6729384259377,45.9394103749528
038772,B,5537,"1995-01-19 12:45:00",N,M,010-5,"RAZDRTO - NOVA GORICA",00347,"SELO-NOVA GORICA",NULL,C,HI,NT,D,Z,MO,A,397373,89191,13.6716925313061,45.9391979472576
